2025-07-25 11:32:25.200 | INFO     | __main__:initialize:39 - Initializing RSS & Email Aggregator...
2025-07-25 12:26:47.757 | INFO     | feeds:fetch_single_feed:99 - Added new item: Bill Clinton reportedly sent Jeffrey Epstein note for birthday album from Guardian World
2025-07-25 12:26:47.758 | INFO     | feeds:fetch_single_feed:117 - Successfully processed 45 new items from Guardian World
2025-07-25 12:26:48.760 | INFO     | feeds:fetch_single_feed:40 - Fetching RSS feed: Al Jazeera (https://www.aljazeera.com/xml/rss/all.xml)
2025-07-25 12:26:48.893 | INFO     | feeds:fetch_single_feed:99 - Added new item: Pro-Palestinian Lebanese fighter released from French prison after 40 years from Al Jazeera
2025-07-25 12:26:48.896 | INFO     | feeds:fetch_single_feed:99 - Added new item: I Signed the Petition from Al Jazeera
2025-07-25 12:26:48.899 | INFO     | feeds:fetch_single_feed:99 - Added new item: Israel is trying to hijack the Baloch struggle from Al Jazeera
2025-07-25 12:26:48.902 | INFO     | feeds:fetch_single_feed:99 - Added new item: Russian rocket launches Iran satellite into space: Iranian media from Al Jazeera
2025-07-25 12:26:48.906 | INFO     | feeds:fetch_single_feed:99 - Added new item: Al Jazeera reporters face hunger in Gaza from Al Jazeera
2025-07-25 12:26:48.910 | INFO     | feeds:fetch_single_feed:99 - Added new item: Impeachment probe of Philippine VP Sara Duterte voided by Supreme Court from Al Jazeera
2025-07-25 12:26:48.914 | INFO     | feeds:fetch_single_feed:99 - Added new item: Iran is meeting European powers amid threats of renewed nuclear sanctions from Al Jazeera
2025-07-25 12:26:48.917 | INFO     | feeds:fetch_single_feed:99 - Added new item: Thailand-Cambodian clashes force 100,000 into shelters on Thai border from Al Jazeera
2025-07-25 12:26:48.921 | INFO     | feeds:fetch_single_feed:99 - Added new item: The protesters targeting US lawmakers as Israel starves Gaza from Al Jazeera
2025-07-25 12:26:48.924 | INFO     | feeds:fetch_single_feed:99 - Added new item: French court to decide if al-Assad can be tried for Syrian chemical attacks from Al Jazeera
2025-07-25 12:26:48.928 | INFO     | feeds:fetch_single_feed:99 - Added new item: Desperate Zimbabweans get in debt to pay for lifesaving blood transfusions from Al Jazeera
2025-07-25 12:26:48.932 | INFO     | feeds:fetch_single_feed:99 - Added new item: At least four children dead in school roof collapse in India from Al Jazeera
2025-07-25 12:26:48.935 | INFO     | feeds:fetch_single_feed:99 - Added new item: UK moves to reinstate extradition deal with Hong Kong despite concerns from Al Jazeera
2025-07-25 12:26:48.938 | INFO     | feeds:fetch_single_feed:99 - Added new item: Death toll in Thai-Cambodia clashes at least 15 as 120,000 flee border area from Al Jazeera
2025-07-25 12:26:48.941 | INFO     | feeds:fetch_single_feed:99 - Added new item: Why is Taiwan holding a ‘Great Recall’ vote? from Al Jazeera
2025-07-25 12:26:48.945 | INFO     | feeds:fetch_single_feed:99 - Added new item: US, Israel condemn France’s move to recognise Palestinian state from Al Jazeera
2025-07-25 12:26:48.948 | INFO     | feeds:fetch_single_feed:99 - Added new item: US State Department approves $4.7bn surface-to-air missile package to Egypt from Al Jazeera
2025-07-25 12:26:48.952 | INFO     | feeds:fetch_single_feed:99 - Added new item: Elon Musk ‘sorry’ after Starlink satellite internet suffers global outage from Al Jazeera
2025-07-25 12:26:48.956 | INFO     | feeds:fetch_single_feed:99 - Added new item: Russia-Ukraine war: List of key events, day 1,247 from Al Jazeera
2025-07-25 12:26:48.959 | INFO     | feeds:fetch_single_feed:99 - Added new item: Death toll from starvation in Gaza rises to 115 as Israeli attacks continue from Al Jazeera
2025-07-25 12:26:48.964 | INFO     | feeds:fetch_single_feed:99 - Added new item: Deported Venezuelan man files abuse complaint against the US government from Al Jazeera
2025-07-25 12:26:48.968 | INFO     | feeds:fetch_single_feed:99 - Added new item: Judge rules former Canadian hockey players not guilty of sexual assault from Al Jazeera
2025-07-25 12:26:48.972 | INFO     | feeds:fetch_single_feed:99 - Added new item: Has Donald Trump’s policy of imposing trade tariffs worked? from Al Jazeera
2025-07-25 12:26:48.975 | INFO     | feeds:fetch_single_feed:99 - Added new item: Could Israel be planning a second war on Iran? from Al Jazeera
2025-07-25 12:26:48.979 | INFO     | feeds:fetch_single_feed:99 - Added new item: Iran reaffirms right to enrich uranium ahead of key talks in Turkiye from Al Jazeera
2025-07-25 12:26:48.980 | INFO     | feeds:fetch_single_feed:117 - Successfully processed 25 new items from Al Jazeera
2025-07-25 12:26:49.981 | INFO     | feeds:fetch_single_feed:40 - Fetching RSS feed: TechCrunch (https://techcrunch.com/feed/)
2025-07-25 12:26:50.148 | INFO     | feeds:fetch_single_feed:117 - Successfully processed 0 new items from TechCrunch
2025-07-25 12:26:51.149 | INFO     | feeds:fetch_single_feed:40 - Fetching RSS feed: MIT Technology Review (https://www.technologyreview.com/feed/)
2025-07-25 12:26:51.350 | INFO     | feeds:fetch_single_feed:99 - Added new item: The deadly saga of the controversial gene therapy Elevidys from MIT Technology Review
2025-07-25 12:26:51.354 | INFO     | feeds:fetch_single_feed:99 - Added new item: How nonprofits and academia are stepping up to salvage US climate programs from MIT Technology Review
2025-07-25 12:26:51.357 | INFO     | feeds:fetch_single_feed:99 - Added new item: Trump’s AI Action Plan is a distraction from MIT Technology Review
2025-07-25 12:26:51.361 | INFO     | feeds:fetch_single_feed:99 - Added new item: America’s AI watchdog is losing its bite from MIT Technology Review
2025-07-25 12:26:51.365 | INFO     | feeds:fetch_single_feed:99 - Added new item: The Download: gas and oil’s role in climate tech, and using AI to decipher ancient Latin from MIT Technology Review
2025-07-25 12:26:51.369 | INFO     | feeds:fetch_single_feed:99 - Added new item: What role should oil and gas companies play in climate tech? from MIT Technology Review
2025-07-25 12:26:51.372 | INFO     | feeds:fetch_single_feed:99 - Added new item: Google DeepMind’s new AI can help historians understand ancient Latin inscriptions from MIT Technology Review
2025-07-25 12:26:51.375 | INFO     | feeds:fetch_single_feed:99 - Added new item: The Download: what’s next for AI agents, and how Trump protects US tech companies overseas from MIT Technology Review
2025-07-25 12:26:51.378 | INFO     | feeds:fetch_single_feed:99 - Added new item: Fighting forever chemicals and startup fatigue from MIT Technology Review
2025-07-25 12:26:51.382 | INFO     | feeds:fetch_single_feed:99 - Added new item: The Download: how to melt rocks, and what you need to know about AI from MIT Technology Review
2025-07-25 12:26:51.383 | INFO     | feeds:fetch_single_feed:117 - Successfully processed 10 new items from MIT Technology Review
2025-07-25 12:26:52.383 | INFO     | feeds:fetch_single_feed:40 - Fetching RSS feed: Ars Technica (https://feeds.arstechnica.com/arstechnica/index)
2025-07-25 12:26:52.470 | ERROR    | feeds:fetch_single_feed:123 - Network error fetching Ars Technica: 403 Client Error: Forbidden for url: https://feeds.arstechnica.com/arstechnica/index
2025-07-25 12:26:53.473 | INFO     | feeds:fetch_single_feed:40 - Fetching RSS feed: The Verge (https://www.theverge.com/rss/index.xml)
2025-07-25 12:26:53.553 | ERROR    | feeds:fetch_single_feed:123 - Network error fetching The Verge: 420 Client Error: X-Forbidden for url: https://www.theverge.com/rss/index.xml
2025-07-25 12:26:54.555 | INFO     | feeds:fetch_single_feed:40 - Fetching RSS feed: Wired (https://www.wired.com/feed/rss)
2025-07-25 12:26:54.712 | INFO     | feeds:fetch_single_feed:99 - Added new item: The First Planned Migration of an Entire Country Is Underway from Wired
2025-07-25 12:26:54.717 | INFO     | feeds:fetch_single_feed:99 - Added new item: The Age-Checked Internet Has Arrived from Wired
2025-07-25 12:26:54.720 | INFO     | feeds:fetch_single_feed:99 - Added new item: NordVPN Coupon and Discount Codes: 76% Off from Wired
2025-07-25 12:26:54.724 | INFO     | feeds:fetch_single_feed:99 - Added new item: Paramount Has a $1.5 Billion ‘South Park’ Problem from Wired
2025-07-25 12:26:54.728 | INFO     | feeds:fetch_single_feed:99 - Added new item: Steam and Itch.io Are Pulling ‘Porn’ Games. Critics Say It’s a Slippery Slope to More Censorship from Wired
2025-07-25 12:26:54.731 | INFO     | feeds:fetch_single_feed:99 - Added new item: The 40 Best Movies on Hulu This Week (August 2025) from Wired
2025-07-25 12:26:54.735 | INFO     | feeds:fetch_single_feed:99 - Added new item: The Very Real Case for Brain-Computer Implants from Wired
2025-07-25 12:26:54.738 | INFO     | feeds:fetch_single_feed:99 - Added new item: The ICJ Rules That Failing to Combat Climate Change Could Violate International Law from Wired
2025-07-25 12:26:54.741 | INFO     | feeds:fetch_single_feed:99 - Added new item: A Premium Luggage Service’s Web Bugs Exposed the Travel Plans of Every User—Including Diplomats from Wired
2025-07-25 12:26:54.745 | INFO     | feeds:fetch_single_feed:99 - Added new item: An Inventor Is Injecting Bleach Into Cancerous Tumors—and Wants to Bring the Treatment to the US from Wired
2025-07-25 12:26:54.748 | INFO     | feeds:fetch_single_feed:99 - Added new item: Cursor’s New Bugbot Is Designed to Save Vibe Coders From Themselves from Wired
2025-07-25 12:26:54.752 | INFO     | feeds:fetch_single_feed:99 - Added new item: No, of Course You Can’t Actually Play the New Lego Game Boy from Wired
2025-07-25 12:26:54.755 | INFO     | feeds:fetch_single_feed:99 - Added new item: Zenbivy Light Bed Review: Still the Best Backcountry Sleep System from Wired
2025-07-25 12:26:54.758 | INFO     | feeds:fetch_single_feed:99 - Added new item: The Kindle Colorsoft Just Got Two More Models from Wired
2025-07-25 12:26:54.762 | INFO     | feeds:fetch_single_feed:99 - Added new item: SteelSeries Rival 3 Gen 2 Review: Good Budget Gaming Mice from Wired
2025-07-25 12:26:54.765 | INFO     | feeds:fetch_single_feed:99 - Added new item: Dynabook Portégé Z40L-N Review: Replaceable Batteries, High Price from Wired
2025-07-25 12:26:54.768 | INFO     | feeds:fetch_single_feed:99 - Added new item: 4 Best Folding Phones (2025), Tested and Reviewed from Wired
2025-07-25 12:26:54.771 | INFO     | feeds:fetch_single_feed:99 - Added new item: Samsung Galaxy Z Fold7 and Galaxy Z Flip7 Review: A Promising Update from Wired
2025-07-25 12:26:54.775 | INFO     | feeds:fetch_single_feed:99 - Added new item: 7 Best Coffee Makers (2025): Drip Is Drippin' from Wired
2025-07-25 12:26:54.817 | INFO     | feeds:fetch_single_feed:99 - Added new item: Florida Is Now a Haven for Unproven Stem-Cell Treatments from Wired
2025-07-25 12:26:54.831 | INFO     | feeds:fetch_single_feed:99 - Added new item: Americans Are Obsessed With Watching Short Video Dramas From China from Wired
2025-07-25 12:26:54.836 | INFO     | feeds:fetch_single_feed:99 - Added new item: Trump Says He’s ‘Getting Rid of Woke’ and Dismisses Copyright Concerns in AI Policy Speech from Wired
2025-07-25 12:26:54.840 | INFO     | feeds:fetch_single_feed:99 - Added new item: Microsoft Put Older Versions of SharePoint on Life Support. Hackers Are Taking Advantage from Wired
2025-07-25 12:26:54.844 | INFO     | feeds:fetch_single_feed:99 - Added new item: A $17 Hotdog and a Humanoid Robot Serving Popcorn: WIRED’s Day at the Tesla Diner from Wired
2025-07-25 12:26:54.849 | INFO     | feeds:fetch_single_feed:99 - Added new item: Photos: Here Are the Piles of Used Bedding and Children’s Play Sets Left Near DOGE’s Old Offices from Wired
2025-07-25 12:26:54.853 | INFO     | feeds:fetch_single_feed:99 - Added new item: The GOP's Message for Tech Billionaires: Be Like Peter Thiel from Wired
2025-07-25 12:26:54.856 | INFO     | feeds:fetch_single_feed:99 - Added new item: Trump’s AI Action Plan Is a Crusade Against ‘Bias’—and Regulation from Wired
2025-07-25 12:26:54.859 | INFO     | feeds:fetch_single_feed:99 - Added new item: Super Pocket Neo Geo Edition Review: Pocketable Fun from Wired
2025-07-25 12:26:54.863 | INFO     | feeds:fetch_single_feed:99 - Added new item: Best Indoor Garden Systems (2025), Tested and Reviewed from Wired
2025-07-25 12:26:54.866 | INFO     | feeds:fetch_single_feed:99 - Added new item: A New Era for WIRED—That Starts With You from Wired
2025-07-25 12:26:54.870 | INFO     | feeds:fetch_single_feed:99 - Added new item: The Great Crypto Re-Banking Has Begun from Wired
2025-07-25 12:26:54.873 | INFO     | feeds:fetch_single_feed:99 - Added new item: It Looks Like the Tesla Model Y Refresh Has Bombed from Wired
2025-07-25 12:26:54.878 | INFO     | feeds:fetch_single_feed:99 - Added new item: Silicon Valley AI Startups Are Embracing China’s Controversial ‘996’ Work Schedule from Wired
2025-07-25 12:26:54.881 | INFO     | feeds:fetch_single_feed:99 - Added new item: South Korea Plans to Build a Base on the Moon from Wired
2025-07-25 12:26:54.885 | INFO     | feeds:fetch_single_feed:99 - Added new item: A Top NASA Official Is Among Thousands of Staff Leaving the Agency from Wired
2025-07-25 12:26:54.888 | INFO     | feeds:fetch_single_feed:99 - Added new item: The 47 Best Shows on Hulu Right Now (August 2025) from Wired
2025-07-25 12:26:54.892 | INFO     | feeds:fetch_single_feed:99 - Added new item: OpenAI Seeks Additional Capital From Investors as Part of Its $40 Billion Round from Wired
2025-07-25 12:26:54.896 | INFO     | feeds:fetch_single_feed:99 - Added new item: A Surprise Pokémon Game Just Dropped for Switch and Mobile from Wired
2025-07-25 12:26:54.900 | INFO     | feeds:fetch_single_feed:99 - Added new item: Everything Is a ‘False Flag’ Now from Wired
2025-07-25 12:26:54.903 | INFO     | feeds:fetch_single_feed:99 - Added new item: This Is the Best Sleeping Bag from Wired
2025-07-25 12:26:54.906 | INFO     | feeds:fetch_single_feed:99 - Added new item: 14 Best USB Flash Drives (2025): Pen Drives, Thumb Drives, Memory Sticks from Wired
2025-07-25 12:26:54.910 | INFO     | feeds:fetch_single_feed:99 - Added new item: Fiberglass-Free, Chemical-Free: Natural Fire Barriers for Mattresses from Wired
2025-07-25 12:26:54.913 | INFO     | feeds:fetch_single_feed:99 - Added new item: X Data Center Fire in Oregon Started Inside Power Cabinet, Authorities Say from Wired
2025-07-25 12:26:54.917 | INFO     | feeds:fetch_single_feed:99 - Added new item: How to Spot and Guard Against Wrong Number Scams from Wired
2025-07-25 12:26:54.921 | INFO     | feeds:fetch_single_feed:99 - Added new item: OpenAI’s ChatGPT Agent Is Haunting My Browser from Wired
2025-07-25 12:26:54.924 | INFO     | feeds:fetch_single_feed:99 - Added new item: Did Tesla’s Robotaxi Launch Backfire? from Wired
2025-07-25 12:26:54.927 | INFO     | feeds:fetch_single_feed:99 - Added new item: Newly Discovered ‘Infinity Galaxy’ Could Prove How Ancient Supermassive Black Holes Formed from Wired
2025-07-25 12:26:54.931 | INFO     | feeds:fetch_single_feed:99 - Added new item: AT&T Promo Code: Get a Gift Card Worth Up to $200 from Wired
2025-07-25 12:26:54.934 | INFO     | feeds:fetch_single_feed:99 - Added new item: 10% Off Canon Promo Code & Coupons from Wired
2025-07-25 12:26:54.938 | INFO     | feeds:fetch_single_feed:99 - Added new item: 15% Off Dell Coupon Codes | July 2025 from Wired
2025-07-25 12:26:54.938 | INFO     | feeds:fetch_single_feed:117 - Successfully processed 50 new items from Wired
2025-07-25 12:26:55.939 | INFO     | feeds:fetch_single_feed:40 - Fetching RSS feed: MIT Tech Review AI (https://www.technologyreview.com/topic/artificial-intelligence/feed)
2025-07-25 12:26:56.098 | INFO     | feeds:fetch_single_feed:99 - Added new item: Five things you need to know about AI right now from MIT Tech Review AI
2025-07-25 12:26:56.102 | INFO     | feeds:fetch_single_feed:99 - Added new item: AI companies have stopped warning you that their chatbots aren’t doctors from MIT Tech Review AI
2025-07-25 12:26:56.105 | INFO     | feeds:fetch_single_feed:99 - Added new item: A major AI training data set contains millions of examples of personal data from MIT Tech Review AI
2025-07-25 12:26:56.109 | INFO     | feeds:fetch_single_feed:99 - Added new item: How to run an LLM on your laptop from MIT Tech Review AI
2025-07-25 12:26:56.114 | INFO     | feeds:fetch_single_feed:99 - Added new item: These four charts show where AI companies could go next in the US from MIT Tech Review AI
2025-07-25 12:26:56.117 | INFO     | feeds:fetch_single_feed:99 - Added new item: Google’s generative video model Veo 3 has a subtitles problem from MIT Tech Review AI
2025-07-25 12:26:56.121 | INFO     | feeds:fetch_single_feed:99 - Added new item: AI text-to-speech programs could “unlearn” how to imitate certain people from MIT Tech Review AI
2025-07-25 12:26:56.121 | INFO     | feeds:fetch_single_feed:117 - Successfully processed 7 new items from MIT Tech Review AI
2025-07-25 12:26:57.124 | INFO     | feeds:fetch_single_feed:40 - Fetching RSS feed: AI News (https://artificialintelligence-news.com/feed/)
2025-07-25 12:26:58.185 | INFO     | feeds:fetch_single_feed:99 - Added new item: AI Action Plan: US leadership must be ‘unchallenged’ from AI News
2025-07-25 12:26:58.188 | INFO     | feeds:fetch_single_feed:99 - Added new item: Sam Altman: AI will cause job losses and national security threats from AI News
2025-07-25 12:26:58.192 | INFO     | feeds:fetch_single_feed:99 - Added new item: Google’s newest Gemini 2.5 model aims for ‘intelligence per dollar’ from AI News
2025-07-25 12:26:58.195 | INFO     | feeds:fetch_single_feed:99 - Added new item: OpenAI and Oracle announce Stargate AI data centre deal from AI News
2025-07-25 12:26:58.198 | INFO     | feeds:fetch_single_feed:99 - Added new item: Why Apple is playing it slow with AI from AI News
2025-07-25 12:26:58.202 | INFO     | feeds:fetch_single_feed:99 - Added new item: Tech giants split on EU AI code as compliance deadline looms from AI News
2025-07-25 12:26:58.205 | INFO     | feeds:fetch_single_feed:99 - Added new item: Can speed and safety truly coexist in the AI race? from AI News
2025-07-25 12:26:58.208 | INFO     | feeds:fetch_single_feed:99 - Added new item: Mistral AI gives Le Chat voice recognition and deep research tools from AI News
2025-07-25 12:26:58.212 | INFO     | feeds:fetch_single_feed:99 - Added new item: Zuckerberg’s $15B bet: How Meta’s ‘Superintelligence Labs’ became Silicon Valley’s most expensive AI talent war from AI News
2025-07-25 12:26:58.215 | INFO     | feeds:fetch_single_feed:99 - Added new item: Military AI contracts awarded to Anthropic, OpenAI, Google, and xAI from AI News
2025-07-25 12:26:58.219 | INFO     | feeds:fetch_single_feed:99 - Added new item: How to use AI to start an online business from AI News
2025-07-25 12:26:58.223 | INFO     | feeds:fetch_single_feed:99 - Added new item: Best four sales PoC tools in 2025 from AI News
2025-07-25 12:26:58.223 | INFO     | feeds:fetch_single_feed:117 - Successfully processed 12 new items from AI News
2025-07-25 12:26:59.225 | INFO     | feeds:fetch_single_feed:40 - Fetching RSS feed: OpenAI Blog (https://openai.com/blog/rss.xml)
2025-07-25 12:26:59.638 | INFO     | feeds:fetch_single_feed:99 - Added new item: Resolving digital threats 100x faster with OpenAI from OpenAI Blog
2025-07-25 12:26:59.642 | INFO     | feeds:fetch_single_feed:99 - Added new item: Model ML is helping financial firms rebuild with AI from the ground up from OpenAI Blog
2025-07-25 12:26:59.652 | INFO     | feeds:fetch_single_feed:99 - Added new item: Announcing OpenAI DevDay 2025 from OpenAI Blog
2025-07-25 12:26:59.658 | INFO     | feeds:fetch_single_feed:99 - Added new item: Pioneering an AI clinical copilot with Penda Health from OpenAI Blog
2025-07-25 12:26:59.665 | INFO     | feeds:fetch_single_feed:99 - Added new item: OpenAI’s new economic analysis from OpenAI Blog
2025-07-25 12:26:59.671 | INFO     | feeds:fetch_single_feed:99 - Added new item: Stargate advances with 4.5 GW partnership with Oracle from OpenAI Blog
2025-07-25 12:26:59.677 | INFO     | feeds:fetch_single_feed:99 - Added new item: OpenAI and UK Government announce strategic partnership to deliver AI-driven growth from OpenAI Blog
2025-07-25 12:26:59.681 | INFO     | feeds:fetch_single_feed:99 - Added new item: AI as the greatest source of empowerment for all from OpenAI Blog
2025-07-25 12:26:59.685 | INFO     | feeds:fetch_single_feed:99 - Added new item: A $50 million fund to build with communities from OpenAI Blog
2025-07-25 12:26:59.690 | INFO     | feeds:fetch_single_feed:99 - Added new item: ChatGPT agent System Card from OpenAI Blog
2025-07-25 12:26:59.694 | INFO     | feeds:fetch_single_feed:99 - Added new item: Introducing ChatGPT agent from OpenAI Blog
2025-07-25 12:26:59.698 | INFO     | feeds:fetch_single_feed:99 - Added new item: Statement from the OpenAI Board of Directors on the Nonprofit Commission Report from OpenAI Blog
2025-07-25 12:26:59.702 | INFO     | feeds:fetch_single_feed:99 - Added new item: Agent bio bug bounty call from OpenAI Blog
2025-07-25 12:26:59.706 | INFO     | feeds:fetch_single_feed:99 - Added new item: Invideo AI uses OpenAI models to create videos 10x faster from OpenAI Blog
2025-07-25 12:26:59.710 | INFO     | feeds:fetch_single_feed:99 - Added new item: OpenAI nonprofit jam from OpenAI Blog
2025-07-25 12:26:59.714 | INFO     | feeds:fetch_single_feed:99 - Added new item: Intellectual freedom by design from OpenAI Blog
2025-07-25 12:26:59.718 | INFO     | feeds:fetch_single_feed:99 - Added new item: The EU Code of Practice and future of AI in Europe from OpenAI Blog
2025-07-25 12:26:59.721 | INFO     | feeds:fetch_single_feed:99 - Added new item: Sam & Jony from OpenAI Blog
2025-07-25 12:26:59.725 | INFO     | feeds:fetch_single_feed:99 - Added new item: Working with 400,000 teachers to shape the future of AI in schools from OpenAI Blog
2025-07-25 12:26:59.729 | INFO     | feeds:fetch_single_feed:99 - Added new item: No-code personal agents, powered by GPT-4.1 and Realtime API from OpenAI Blog
2025-07-25 12:26:59.732 | INFO     | feeds:fetch_single_feed:99 - Added new item: AI in Australia—OpenAI’s Economic Blueprint from OpenAI Blog
2025-07-25 12:26:59.736 | INFO     | feeds:fetch_single_feed:99 - Added new item: Customizable, no-code voice agent automation with GPT-4o from OpenAI Blog
2025-07-25 12:26:59.739 | INFO     | feeds:fetch_single_feed:99 - Added new item: Driving scalable growth with OpenAI o3, GPT-4.1, and CUA from OpenAI Blog
2025-07-25 12:26:59.743 | INFO     | feeds:fetch_single_feed:99 - Added new item: Toward understanding and preventing misalignment generalization from OpenAI Blog
2025-07-25 12:26:59.747 | INFO     | feeds:fetch_single_feed:99 - Added new item: Preparing for future AI risks in biology from OpenAI Blog
2025-07-25 12:26:59.751 | INFO     | feeds:fetch_single_feed:99 - Added new item: Introducing OpenAI for Government from OpenAI Blog
2025-07-25 12:26:59.754 | INFO     | feeds:fetch_single_feed:99 - Added new item: Bringing the magic of AI to Mattel’s iconic brands from OpenAI Blog
2025-07-25 12:26:59.758 | INFO     | feeds:fetch_single_feed:99 - Added new item: Scaling security with responsible disclosure from OpenAI Blog
2025-07-25 12:26:59.762 | INFO     | feeds:fetch_single_feed:99 - Added new item: Outbound coordinated vulnerability disclosure policy from OpenAI Blog
2025-07-25 12:26:59.766 | INFO     | feeds:fetch_single_feed:99 - Added new item: How we’re responding to The New York Times’ data demands in order to protect user privacy from OpenAI Blog
2025-07-25 12:26:59.770 | INFO     | feeds:fetch_single_feed:99 - Added new item: Disrupting malicious uses of AI: June 2025 from OpenAI Blog
2025-07-25 12:26:59.773 | INFO     | feeds:fetch_single_feed:99 - Added new item: Creating websites in minutes with AI Website Builder from OpenAI Blog
2025-07-25 12:26:59.776 | INFO     | feeds:fetch_single_feed:99 - Added new item: Addendum to OpenAI o3 and o4-mini system card: OpenAI o3 Operator from OpenAI Blog
2025-07-25 12:26:59.780 | INFO     | feeds:fetch_single_feed:99 - Added new item: OpenAI Deutschland from OpenAI Blog
2025-07-25 12:26:59.784 | INFO     | feeds:fetch_single_feed:99 - Added new item: Shipping code faster with o3, o4-mini, and GPT-4.1 from OpenAI Blog
2025-07-25 12:26:59.787 | INFO     | feeds:fetch_single_feed:99 - Added new item: Introducing Stargate UAE from OpenAI Blog
2025-07-25 12:26:59.790 | INFO     | feeds:fetch_single_feed:99 - Added new item: New tools and features in the Responses API from OpenAI Blog
2025-07-25 12:26:59.794 | INFO     | feeds:fetch_single_feed:99 - Added new item: Addendum to o3 and o4-mini system card: Codex from OpenAI Blog
2025-07-25 12:26:59.797 | INFO     | feeds:fetch_single_feed:99 - Added new item: Introducing Codex from OpenAI Blog
2025-07-25 12:26:59.801 | INFO     | feeds:fetch_single_feed:99 - Added new item: AI powers Expedia’s marketing evolution from OpenAI Blog
2025-07-25 12:26:59.804 | INFO     | feeds:fetch_single_feed:99 - Added new item: Introducing HealthBench from OpenAI Blog
2025-07-25 12:26:59.809 | INFO     | feeds:fetch_single_feed:99 - Added new item: OpenAI Expands Leadership with Fidji Simo from OpenAI Blog
2025-07-25 12:26:59.813 | INFO     | feeds:fetch_single_feed:99 - Added new item: OpenAI’s response to the Department of Energy on AI infrastructure from OpenAI Blog
2025-07-25 12:26:59.817 | INFO     | feeds:fetch_single_feed:99 - Added new item: Introducing data residency in Asia from OpenAI Blog
2025-07-25 12:26:59.821 | INFO     | feeds:fetch_single_feed:99 - Added new item: The San Antonio Spurs use ChatGPT to scale impact on and off the court from OpenAI Blog
2025-07-25 12:26:59.824 | INFO     | feeds:fetch_single_feed:99 - Added new item: Lowe’s puts project expertise into every hand from OpenAI Blog
2025-07-25 12:26:59.828 | INFO     | feeds:fetch_single_feed:99 - Added new item: Introducing OpenAI for Countries from OpenAI Blog
2025-07-25 12:26:59.831 | INFO     | feeds:fetch_single_feed:99 - Added new item: Introducing AI stories: daily benefits shine a light on bigger opportunities from OpenAI Blog
2025-07-25 12:26:59.835 | INFO     | feeds:fetch_single_feed:99 - Added new item: AI helps John Deere transform agriculture from OpenAI Blog
2025-07-25 12:26:59.838 | INFO     | feeds:fetch_single_feed:99 - Added new item: Evolving OpenAI’s structure from OpenAI Blog
2025-07-25 12:26:59.842 | INFO     | feeds:fetch_single_feed:99 - Added new item: Lowe’s leverages AI to power home improvement retail from OpenAI Blog
2025-07-25 12:26:59.846 | INFO     | feeds:fetch_single_feed:99 - Added new item: Expanding on what we missed with sycophancy from OpenAI Blog
2025-07-25 12:26:59.850 | INFO     | feeds:fetch_single_feed:99 - Added new item: Sycophancy in GPT-4o: what happened and what we’re doing about it from OpenAI Blog
2025-07-25 12:26:59.853 | INFO     | feeds:fetch_single_feed:99 - Added new item: New in ChatGPT for Business: April 2025 from OpenAI Blog
2025-07-25 12:26:59.856 | INFO     | feeds:fetch_single_feed:99 - Added new item: Introducing our latest image generation model in the API from OpenAI Blog
2025-07-25 12:26:59.859 | INFO     | feeds:fetch_single_feed:99 - Added new item: Speak is personalizing language learning with AI from OpenAI Blog
2025-07-25 12:26:59.863 | INFO     | feeds:fetch_single_feed:99 - Added new item: The Washington Post partners with OpenAI on search content from OpenAI Blog
2025-07-25 12:26:59.866 | INFO     | feeds:fetch_single_feed:99 - Added new item: Thinking with images from OpenAI Blog
2025-07-25 12:26:59.870 | INFO     | feeds:fetch_single_feed:99 - Added new item: Introducing OpenAI o3 and o4-mini from OpenAI Blog
2025-07-25 12:26:59.873 | INFO     | feeds:fetch_single_feed:99 - Added new item: OpenAI o3 and o4-mini System Card from OpenAI Blog
2025-07-25 12:26:59.876 | INFO     | feeds:fetch_single_feed:99 - Added new item: OpenAI announces nonprofit commission advisors from OpenAI Blog
2025-07-25 12:26:59.880 | INFO     | feeds:fetch_single_feed:99 - Added new item: Our updated Preparedness Framework from OpenAI Blog
2025-07-25 12:26:59.884 | INFO     | feeds:fetch_single_feed:99 - Added new item: Introducing GPT-4.1 in the API from OpenAI Blog
2025-07-25 12:26:59.889 | INFO     | feeds:fetch_single_feed:99 - Added new item: BrowseComp: a benchmark for browsing agents from OpenAI Blog
2025-07-25 12:26:59.893 | INFO     | feeds:fetch_single_feed:99 - Added new item: OpenAI Pioneers Program from OpenAI Blog
2025-07-25 12:26:59.897 | INFO     | feeds:fetch_single_feed:99 - Added new item: OpenAI’s EU Economic Blueprint from OpenAI Blog
2025-07-25 12:26:59.901 | INFO     | feeds:fetch_single_feed:99 - Added new item: Canva enables creativity with AI from OpenAI Blog
2025-07-25 12:26:59.904 | INFO     | feeds:fetch_single_feed:99 - Added new item: Bringing intelligence to every workflow from OpenAI Blog
2025-07-25 12:26:59.907 | INFO     | feeds:fetch_single_feed:99 - Added new item: New commission to provide insight as OpenAI builds the world’s best-equipped nonprofit from OpenAI Blog
2025-07-25 12:26:59.912 | INFO     | feeds:fetch_single_feed:99 - Added new item: PaperBench: Evaluating AI’s Ability to Replicate AI Research from OpenAI Blog
